step,inputs/demo_proportion,inputs/low_dim_state_mean,inputs/low_dim_state_min,inputs/low_dim_state_max,inputs/timeouts,QAttentionAgent_layer0/losses/total_loss,QAttentionAgent_layer0/losses/trans_loss,QAttentionAgent_layer0/losses/rot_grip_col_loss,replay0/add_count,replay0/size,replay/replay_ratio,replay/update_to_insert_ratio,monitoring/sample_time_per_item,monitoring/train_time_per_item,monitoring/memory_gb,monitoring/cpu_percent
145000,1.0,0.3079380393028259,0.0,1.0,0.0,2.857227087020874,1.8843517303466797,0.9728754162788391,273611,273611,2320000000000.0,145000000000.0,0.015382438898086548,0.11112667620182037,32.723636224,42.738749999999996
145100,1.0,0.3311612010002136,0.0,1.0,0.0,2.21652889251709,1.7906286716461182,0.42590028047561646,273611,273611,2321600000000.0,145100000000.0,0.012586846947669983,0.11232438683509827,33.13707008,42.603750000000005
145200,1.0,0.29345160722732544,0.0,1.0,0.0,3.3101353645324707,2.1947646141052246,1.115370750427246,273611,273611,2323200000000.0,145200000000.0,0.011858567595481873,0.11077629029750824,33.671667712,43.214999999999996
145300,1.0,0.3065260052680969,0.0,1.0,0.0,2.884523868560791,1.7214977741241455,1.1630260944366455,273611,273611,2324800000000.0,145300000000.0,0.012576892971992493,0.11372452974319458,34.099130368000004,42.59375
145400,1.0,0.31697583198547363,0.0,1.0,0.0,3.404857635498047,2.4386839866638184,0.9661734700202942,273611,273611,2326400000000.0,145400000000.0,0.011988565325737,0.11297985911369324,34.536296448,42.90375
145500,1.0,0.29131221771240234,0.0,1.0,0.0,4.98648738861084,3.830202341079712,1.156285285949707,273611,273611,2328000000000.0,145500000000.0,0.010839566588401794,0.11229878664016724,35.010592768,42.7275
145600,1.0,0.265825092792511,0.0,1.0,0.0,2.624513864517212,1.8861958980560303,0.7383182048797607,273611,273611,2329600000000.0,145600000000.0,0.011991888284683228,0.11179578304290771,35.422621696,42.441250000000004
145700,1.0,0.2790907621383667,0.0,1.0,0.0,2.4833407402038574,1.6590564250946045,0.8242843747138977,273611,273611,2331200000000.0,145700000000.0,0.01204286515712738,0.11202993988990784,35.945885696000005,42.86625
145800,1.0,0.2778641879558563,-0.5833333134651184,1.0,0.0,2.6661529541015625,1.5527983903884888,1.1133544445037842,273611,273611,2332800000000.0,145800000000.0,0.011961057782173157,0.11159197986125946,36.341673984,42.8175
145900,1.0,0.30956530570983887,0.0,1.0,0.0,3.590500831604004,2.0823464393615723,1.508154273033142,273611,273611,2334400000000.0,145900000000.0,0.012212991714477539,0.11206044256687164,36.802359296,42.166250000000005
146000,1.0,0.3555929660797119,0.0,1.0,0.0,2.8182930946350098,2.0298218727111816,0.7884711623191833,273611,273611,2336000000000.0,146000000000.0,0.01275646686553955,0.11152411997318268,37.25193216,42.176249999999996
146100,1.0,0.276271253824234,0.0,1.0,0.0,2.2263612747192383,1.490735411643982,0.7356258630752563,273611,273611,2337600000000.0,146100000000.0,0.01251181960105896,0.11139363050460815,37.729779712,40.652499999999996
146200,1.0,0.36100518703460693,0.0,1.0,0.0,2.5235531330108643,1.473859429359436,1.0496935844421387,273611,273611,2339200000000.0,146200000000.0,0.034840092062950134,0.11115163564682007,38.181834752,41.34875
146300,1.0,0.2825796902179718,0.0,1.0,0.0,1.6233067512512207,0.933036208152771,0.6902704238891602,273611,273611,2340800000000.0,146300000000.0,0.011521801352500916,0.11157922446727753,38.625792000000004,42.21375
146400,1.0,0.3104114234447479,0.0,1.0,0.0,4.013988494873047,3.1877620220184326,0.8262264132499695,273611,273611,2342400000000.0,146400000000.0,0.012921243906021118,0.11145903170108795,39.073337344,41.55
146500,1.0,0.27754443883895874,0.0,1.0,0.0,4.052560329437256,2.579163074493408,1.4733974933624268,273611,273611,2344000000000.0,146500000000.0,0.01224517822265625,0.11158990859985352,39.531712512000006,41.832499999999996
146600,1.0,0.2800889015197754,0.0,1.0,0.0,3.0756001472473145,2.10917592048645,0.966424286365509,273611,273611,2345600000000.0,146600000000.0,0.012925460934638977,0.11163990199565887,39.990321152,42.072500000000005
146700,1.0,0.3013116121292114,0.0,1.0,0.0,2.828986167907715,1.6869354248046875,1.1420507431030273,273611,273611,2347200000000.0,146700000000.0,0.012050554156303406,0.1113615334033966,40.401747968,41.99875
146800,1.0,0.31018954515457153,0.0,1.0,0.0,4.369664192199707,3.667943239212036,0.701720654964447,273611,273611,2348800000000.0,146800000000.0,0.010605677962303162,0.11491382122039795,40.953479168,41.3875
146900,1.0,0.2934832274913788,0.0,1.0,0.0,2.6073880195617676,1.7519450187683105,0.8554428815841675,273611,273611,2350400000000.0,146900000000.0,0.011726051568984985,0.1115097850561142,41.355984896,41.54
147000,1.0,0.3098468482494354,-0.3333333432674408,1.0,0.0,2.9572482109069824,1.9488232135772705,1.0084251165390015,273611,273611,2352000000000.0,147000000000.0,0.013020262122154236,0.11166049540042877,41.81346304,40.52375
147100,1.0,0.3132694363594055,0.0,1.0,0.0,4.291351318359375,3.031805992126465,1.259545087814331,273611,273611,2353600000000.0,147100000000.0,0.011687710881233215,0.11162994801998138,42.248404992000005,41.426249999999996
147200,1.0,0.2808591425418854,-0.3333333432674408,1.0,0.0,3.147271156311035,2.0568089485168457,1.0904622077941895,273611,273611,2355200000000.0,147200000000.0,0.01382407546043396,0.11301431059837341,42.735984640000005,40.225
147300,1.0,0.2993101477622986,0.0,1.0,0.0,2.779076099395752,2.041478157043457,0.7375980019569397,273611,273611,2356800000000.0,147300000000.0,0.01190696656703949,0.11138083040714264,43.143880704000004,41.64
147400,1.0,0.28010493516921997,0.0,1.0,0.0,2.433138608932495,1.4584486484527588,0.9746900796890259,273611,273611,2358400000000.0,147400000000.0,0.012337401509284973,0.11171434819698334,43.664965632000005,41.2025
147500,1.0,0.2546849250793457,0.0,1.0,0.0,2.352231979370117,1.5818982124328613,0.7703336477279663,273611,273611,2360000000000.0,147500000000.0,0.012415871024131775,0.11364127695560455,44.061282304,41.62
147600,1.0,0.2914479374885559,0.0,1.0,0.0,1.9724488258361816,1.3582706451416016,0.6141782999038696,273611,273611,2361600000000.0,147600000000.0,0.01161445677280426,0.11163955926895142,44.534501376,41.316250000000004
147700,1.0,0.3148847222328186,-0.1666666716337204,1.0,0.0,3.2280025482177734,2.074369430541992,1.1536332368850708,273611,273611,2363200000000.0,147700000000.0,0.013576492667198181,0.111238032579422,44.989272064000005,41.40875
147800,1.0,0.3114965558052063,0.0,1.0,0.0,3.132493257522583,1.9273087978363037,1.2051844596862793,273611,273611,2364800000000.0,147800000000.0,0.014349788427352905,0.11415527760982513,45.473677312,40.8625
147900,1.0,0.271331250667572,-0.25,1.0,0.0,3.9830374717712402,2.7527308464050293,1.230306625366211,273611,273611,2366400000000.0,147900000000.0,0.013428181409835815,0.11178264021873474,45.893029888,41.25875
148000,1.0,0.316238671541214,0.0,1.0,0.0,3.7456111907958984,2.7983572483062744,0.9472541809082031,273611,273611,2368000000000.0,148000000000.0,0.011490225791931152,0.11138506233692169,46.346616832,41.26625
148100,1.0,0.2994687557220459,0.0,1.0,0.0,2.68375825881958,1.7853827476501465,0.8983755111694336,273611,273611,2369600000000.0,148100000000.0,0.012187108397483826,0.11170060932636261,46.765756416,39.863749999999996
148200,1.0,0.2982804775238037,0.0,1.0,0.0,2.4939610958099365,1.556584358215332,0.9373766183853149,273611,273611,2371200000000.0,148200000000.0,0.013525992631912231,0.11424067616462708,47.231275008000004,41.03875
148300,1.0,0.2860928773880005,0.0,1.0,0.0,3.054645538330078,2.1855342388153076,0.8691115379333496,273611,273611,2372800000000.0,148300000000.0,0.01219215989112854,0.11200122535228729,47.707140096,41.042500000000004
148400,1.0,0.24657219648361206,0.0,1.0,0.0,2.109100341796875,1.5206162929534912,0.5884839296340942,273611,273611,2374400000000.0,148400000000.0,0.011944934725761414,0.11221851408481598,48.102432768,40.152499999999996
148500,1.0,0.27195703983306885,0.0,1.0,0.0,2.9050943851470947,1.697119116783142,1.2079753875732422,273611,273611,2376000000000.0,148500000000.0,0.012344196438789368,0.1116773784160614,48.597733376,40.74125
148600,1.0,0.3072684705257416,0.0,1.0,0.0,2.275193214416504,1.2501544952392578,1.025038719177246,273611,273611,2377600000000.0,148600000000.0,0.012732073664665222,0.11188049614429474,48.997494784000004,40.152499999999996
148700,1.0,0.30398130416870117,0.0,1.0,0.0,4.221832275390625,3.0482139587402344,1.1736177206039429,273611,273611,2379200000000.0,148700000000.0,0.011728376150131226,0.11215494573116302,49.456504832,40.22375
148800,1.0,0.3592306971549988,0.0,1.0,0.0,3.1981430053710938,1.5420653820037842,1.6560777425765991,273611,273611,2380800000000.0,148800000000.0,0.01206330955028534,0.11246135830879211,49.931862016000004,40.1275
148900,1.0,0.300980806350708,-0.8333333134651184,1.0,0.0,2.9653804302215576,1.4660742282867432,1.4993062019348145,273611,273611,2382400000000.0,148900000000.0,0.011326730251312256,0.1122063398361206,50.338521088,40.1725
149000,1.0,0.2427489459514618,0.0,1.0,0.0,2.2741403579711914,1.430415153503418,0.8437250852584839,273611,273611,2384000000000.0,149000000000.0,0.011998370289802551,0.11337393522262573,50.858872832,40.52875
149100,1.0,0.3025237023830414,0.0,1.0,0.0,2.2279396057128906,1.4513661861419678,0.7765735387802124,273611,273611,2385600000000.0,149100000000.0,0.011905446648597717,0.111750528216362,51.241582592,40.37625
149200,1.0,0.29540055990219116,0.0,1.0,0.0,2.8345417976379395,1.973066806793213,0.8614749908447266,273611,273611,2387200000000.0,149200000000.0,0.013072654604911804,0.11146312952041626,51.740151808,40.347500000000004
149300,1.0,0.2478906512260437,0.0,1.0,0.0,2.204493284225464,1.489835262298584,0.7146581411361694,273611,273611,2388800000000.0,149300000000.0,0.013584241271018982,0.1124461442232132,52.186238976000006,40.308749999999996
149400,1.0,0.3186782896518707,0.0,1.0,0.0,3.9220616817474365,2.534318447113037,1.387743353843689,273611,273611,2390400000000.0,149400000000.0,0.011162713170051575,0.11597554385662079,52.64603136,40.11625
149500,1.0,0.3217085003852844,0.0,1.0,0.0,2.4020438194274902,1.570366382598877,0.8316775560379028,273611,273611,2392000000000.0,149500000000.0,0.01153874397277832,0.11175544559955597,53.11363072,40.2475
149600,1.0,0.34045714139938354,0.0,1.0,0.0,2.5945868492126465,1.6830074787139893,0.9115791916847229,273611,273611,2393600000000.0,149600000000.0,0.011802300810813904,0.11163641512393951,53.565984768,39.802499999999995
149700,1.0,0.24772408604621887,-0.5,1.0,0.0,3.3351752758026123,2.581544876098633,0.7536304593086243,273611,273611,2395200000000.0,149700000000.0,0.01252281665802002,0.11145627498626709,54.031433728,40.24375
149800,1.0,0.24676325917243958,0.0,1.0,0.0,3.188088893890381,2.318483829498291,0.8696051836013794,273611,273611,2396800000000.0,149800000000.0,0.010908305644989014,0.11174526810646057,54.478319616,40.042500000000004
149900,1.0,0.2800653576850891,0.0,1.0,0.0,2.3339085578918457,1.4134554862976074,0.9204530119895935,273611,273611,2398400000000.0,149900000000.0,0.012076124548912048,0.11175265908241272,54.910283776,38.8075
150000,1.0,0.2874023914337158,-0.0833333358168602,1.0,0.0,3.415365695953369,2.5046074390411377,0.910758376121521,273611,273611,2400000000000.0,150000000000.0,0.01157921552658081,0.11175872385501862,55.39801088,40.1225
150100,1.0,0.30848097801208496,0.0,1.0,0.0,2.895665168762207,1.9912540912628174,0.9044110774993896,273611,273611,2401600000000.0,150100000000.0,0.010986179113388062,0.11195679008960724,10.280316928000001,44.67125
150200,1.0,0.3475695252418518,0.0,1.0,0.0,2.4574568271636963,1.2523763179779053,1.205080509185791,273611,273611,2403200000000.0,150200000000.0,0.01252216100692749,0.11379709839820862,10.763501568,46.589999999999996
150300,1.0,0.3877130150794983,0.0,1.0,0.0,3.6285109519958496,2.729846477508545,0.8986645936965942,273611,273611,2404800000000.0,150300000000.0,0.010993272066116333,0.11208978295326233,11.228409856,46.36
150400,1.0,0.3156079649925232,0.0,1.0,0.0,3.129035472869873,2.2660622596740723,0.8629730939865112,273611,273611,2406400000000.0,150400000000.0,0.01219688355922699,0.11171923577785492,11.689893888,46.40125
150500,1.0,0.28687888383865356,0.0,1.0,0.0,3.030763864517212,2.230586051940918,0.800177812576294,273611,273611,2408000000000.0,150500000000.0,0.012330308556556702,0.1116047203540802,12.129247232,46.14875
150600,1.0,0.3397953510284424,0.0,1.0,0.0,2.289733648300171,1.56675386428833,0.7229797840118408,273611,273611,2409600000000.0,150600000000.0,0.011902078986167908,0.11828836798667908,12.624265216000001,45.91875
150700,1.0,0.2810538113117218,-0.0833333358168602,1.0,0.0,3.208003044128418,2.493678092956543,0.7143250107765198,273611,273611,2411200000000.0,150700000000.0,0.011637970805168152,0.11797039210796356,13.150195712,44.67875
150800,1.0,0.2899043560028076,0.0,1.0,0.0,2.3461108207702637,1.4841368198394775,0.8619741201400757,273611,273611,2412800000000.0,150800000000.0,0.010700613260269165,0.11699333786964417,13.669412864000002,45.58875
150900,1.0,0.3252764642238617,0.0,1.0,0.0,3.637653350830078,2.3817572593688965,1.2558962106704712,273611,273611,2414400000000.0,150900000000.0,0.013212785124778748,0.1198708564043045,14.090285056,45.38
151000,1.0,0.3395814001560211,-0.25,1.0,0.0,3.036256790161133,1.9980683326721191,1.0381883382797241,273611,273611,2416000000000.0,151000000000.0,0.011123687028884888,0.11732541024684906,14.546984960000001,38.02625
151100,1.0,0.3618238568305969,0.0,1.0,0.0,3.328683376312256,2.496145009994507,0.8325384855270386,273611,273611,2417600000000.0,151100000000.0,0.01042310893535614,0.11833463609218597,15.006740480000001,45.45375
151200,1.0,0.28850221633911133,-0.4166666567325592,1.0,0.0,3.1312599182128906,1.9703075885772705,1.1609523296356201,273611,273611,2419200000000.0,151200000000.0,0.010788708925247192,0.11710464954376221,15.385075712,45.510000000000005
151300,1.0,0.35246145725250244,0.0,1.0,0.0,3.968292713165283,2.716034412384033,1.2522581815719604,273611,273611,2420800000000.0,151300000000.0,0.011219456791877747,0.11749021708965302,15.869100032,45.121249999999996
151400,1.0,0.2576313614845276,0.0,1.0,0.0,2.900540351867676,1.9482641220092773,0.952276349067688,273611,273611,2422400000000.0,151400000000.0,0.011351063847541809,0.12016575038433075,16.349175808000002,45.0575
151500,1.0,0.2850654721260071,-0.0833333358168602,1.0,0.0,3.4273815155029297,2.344951868057251,1.0824294090270996,273611,273611,2424000000000.0,151500000000.0,0.01192726194858551,0.11139878630638123,16.833581056,45.26625
151600,1.0,0.340383380651474,0.0,1.0,0.0,2.3790459632873535,1.3032851219177246,1.0757609605789185,273611,273611,2425600000000.0,151600000000.0,0.010501846671104431,0.11211740970611572,17.235181568,45.552499999999995
151700,1.0,0.315349280834198,0.0,1.0,0.0,3.3243978023529053,2.2197465896606445,1.1046512126922607,273611,273611,2427200000000.0,151700000000.0,0.011389195919036865,0.11183266341686249,17.707311104000002,45.15875
151800,1.0,0.26988011598587036,0.0,1.0,0.0,2.4163014888763428,1.6632215976715088,0.7530798316001892,273611,273611,2428800000000.0,151800000000.0,0.01187606155872345,0.11103290319442749,18.140921856000002,45.25875
151900,1.0,0.3137282431125641,0.0,1.0,0.0,2.538816452026367,1.8293685913085938,0.7094478607177734,273611,273611,2430400000000.0,151900000000.0,0.010778382420539856,0.1117108017206192,18.623614976000002,45.25125
152000,1.0,0.29954296350479126,0.0,1.0,0.0,2.9388880729675293,1.961470365524292,0.9774175882339478,273611,273611,2432000000000.0,152000000000.0,0.01016966998577118,0.1116233766078949,19.102101504,44.083749999999995
152100,1.0,0.30882900953292847,-0.6666666865348816,1.0,0.0,1.69288170337677,1.2253754138946533,0.46750637888908386,273611,273611,2433600000000.0,152100000000.0,0.012698665261268616,0.11167722940444946,19.566383104,44.808749999999996
152200,1.0,0.30330055952072144,0.0,1.0,0.0,3.928701400756836,2.903170108795166,1.0255310535430908,273611,273611,2435200000000.0,152200000000.0,0.010508820414543152,0.11833931505680084,19.961720832,44.86625
152300,1.0,0.2652111053466797,0.0,1.0,0.0,3.006687641143799,1.8680963516235352,1.1385911703109741,273611,273611,2436800000000.0,152300000000.0,0.01186893880367279,0.11171795427799225,20.464361472,44.7325
152400,1.0,0.374269038438797,0.0,1.0,0.0,2.8874266147613525,1.7144930362701416,1.17293381690979,273611,273611,2438400000000.0,152400000000.0,0.011751621961593628,0.11199061572551727,20.878708736,44.96
152500,1.0,0.2979452311992645,0.0,1.0,0.0,2.7724227905273438,1.524728536605835,1.2476942539215088,273611,273611,2440000000000.0,152500000000.0,0.01246170699596405,0.11226531863212585,21.3696512,44.7525
152600,1.0,0.2988126277923584,0.0,1.0,0.0,2.7604503631591797,1.5390868186950684,1.2213633060455322,273611,273611,2441600000000.0,152600000000.0,0.011499196290969849,0.11189919710159302,21.867085824,44.8775
152700,1.0,0.36503514647483826,0.0,1.0,0.0,2.8048157691955566,2.1873321533203125,0.6174834966659546,273611,273611,2443200000000.0,152700000000.0,0.011652246117591858,0.11229440569877625,22.317850624000002,44.683749999999996
152800,1.0,0.31367725133895874,-0.0833333358168602,1.0,0.0,2.4239299297332764,1.3585410118103027,1.065388798713684,273611,273611,2444800000000.0,152800000000.0,0.010898217558860779,0.11156746745109558,22.738554880000002,44.052499999999995
152900,1.0,0.340821772813797,0.0,1.0,0.0,2.391961097717285,1.8429757356643677,0.5489856004714966,273611,273611,2446400000000.0,152900000000.0,0.011091053485870361,0.11201648414134979,23.203008512,44.235
153000,1.0,0.33815819025039673,0.0,1.0,0.0,3.2548928260803223,2.2013180255889893,1.0535746812820435,273611,273611,2448000000000.0,153000000000.0,0.011165276169776917,0.11249344050884247,23.649927168,44.28
153100,1.0,0.4025034010410309,0.0,1.0,0.0,3.7656660079956055,2.551180124282837,1.214485764503479,273611,273611,2449600000000.0,153100000000.0,0.012216523289680481,0.11091741919517517,24.091004928,44.166250000000005
153200,1.0,0.25555169582366943,-0.1666666716337204,1.0,0.0,3.793658494949341,2.707141876220703,1.0865166187286377,273611,273611,2451200000000.0,153200000000.0,0.011415302753448486,0.1121758222579956,24.486629376,44.1575
153300,1.0,0.3614363670349121,-0.0833333358168602,1.0,0.0,2.9642891883850098,2.081393241882324,0.882895827293396,273611,273611,2452800000000.0,153300000000.0,0.010287374258041382,0.11186322569847107,25.019445248,42.71625
153400,1.0,0.2622707784175873,0.0,1.0,0.0,3.335350513458252,2.0966289043426514,1.2387216091156006,273611,273611,2454400000000.0,153400000000.0,0.011909112334251404,0.11154046654701233,25.460936704,43.885000000000005
153500,1.0,0.2781161963939667,0.0,1.0,0.0,2.491580009460449,1.7202012538909912,0.7713788151741028,273611,273611,2456000000000.0,153500000000.0,0.011189967393875122,0.11197002232074738,25.943797760000002,43.69625
153600,1.0,0.24319159984588623,0.0,1.0,0.0,2.1917264461517334,1.5175461769104004,0.6741803884506226,273611,273611,2457600000000.0,153600000000.0,0.012401491403579712,0.11155882477760315,26.371616768000003,43.51875
153700,1.0,0.31021368503570557,0.0,1.0,0.0,3.4939889907836914,2.565751552581787,0.9282373189926147,273611,273611,2459200000000.0,153700000000.0,0.013010218739509583,0.11430475115776062,26.825621504,43.0025
153800,1.0,0.28059327602386475,0.0,1.0,0.0,2.322671890258789,1.4483615159988403,0.874310314655304,273611,273611,2460800000000.0,153800000000.0,0.012989655137062073,0.11112400889396667,27.2596992,43.82
153900,1.0,0.3509030342102051,0.0,1.0,0.0,3.0978729724884033,2.148418426513672,0.9494545459747314,273611,273611,2462400000000.0,153900000000.0,0.012060210108757019,0.11194193363189697,27.670687744000002,43.63
154000,1.0,0.32178500294685364,0.0,1.0,0.0,2.6908559799194336,1.6287994384765625,1.0620566606521606,273611,273611,2464000000000.0,154000000000.0,0.01522916555404663,0.12071901559829712,28.140470272,42.725
154100,1.0,0.31409740447998047,-0.0833333358168602,1.0,0.0,2.789161205291748,2.058837890625,0.7303231954574585,273611,273611,2465600000000.0,154100000000.0,0.012264549732208252,0.11148308217525482,28.641492992000003,43.1175
154200,1.0,0.2791183888912201,0.0,1.0,0.0,2.0943920612335205,1.5477784872055054,0.5466135740280151,273611,273611,2467200000000.0,154200000000.0,0.014147698879241943,0.11254546046257019,29.031043072000003,43.28
154300,1.0,0.2459341585636139,-0.1666666716337204,1.0,0.0,1.661080002784729,1.3183714151382446,0.34270864725112915,273611,273611,2468800000000.0,154300000000.0,0.015848159790039062,0.11139991879463196,29.522264064,42.2725
154400,1.0,0.2926044762134552,0.0,1.0,0.0,2.3320932388305664,1.6520943641662598,0.6799987554550171,273611,273611,2470400000000.0,154400000000.0,0.01149548590183258,0.11104415357112885,29.966659584000002,43.18
154500,1.0,0.25843721628189087,0.0,1.0,0.0,2.4557032585144043,1.7860946655273438,0.6696085333824158,273611,273611,2472000000000.0,154500000000.0,0.010851651430130005,0.11339002847671509,30.425763840000002,43.0125
154600,1.0,0.3059335947036743,-0.1666666716337204,1.0,0.0,2.357351779937744,1.5070676803588867,0.8502839803695679,273611,273611,2473600000000.0,154600000000.0,0.012601464986801147,0.11103278398513794,30.862041088,42.76875
154700,1.0,0.3035305142402649,0.0,1.0,0.0,3.522791624069214,2.331387758255005,1.191403865814209,273611,273611,2475200000000.0,154700000000.0,0.011475414037704468,0.11144310235977173,31.303282688000003,43.21
154800,1.0,0.33250391483306885,0.0,1.0,0.0,3.834428071975708,2.500474452972412,1.333953619003296,273611,273611,2476800000000.0,154800000000.0,0.012012466788291931,0.11100377142429352,31.803748352000003,42.81875
154900,1.0,0.32060831785202026,0.0,1.0,0.0,3.458073377609253,2.5684361457824707,0.8896372318267822,273611,273611,2478400000000.0,154900000000.0,0.011217564344406128,0.11210766434669495,32.209199104,43.24375
155000,1.0,0.2879785895347595,0.0,1.0,0.0,2.9660139083862305,1.9893354177474976,0.9766784906387329,273611,273611,2480000000000.0,155000000000.0,0.011915892362594604,0.11155641078948975,32.698368,42.28375
155100,1.0,0.3437879979610443,0.0,1.0,0.0,2.7310829162597656,2.040540933609009,0.6905418038368225,273611,273611,2481600000000.0,155100000000.0,0.010272860527038574,0.11174225807189941,33.177804800000004,42.72
155200,1.0,0.2678072452545166,0.0,1.0,0.0,2.082244396209717,1.1689767837524414,0.913267970085144,273611,273611,2483200000000.0,155200000000.0,0.011987552046775818,0.11153028905391693,33.609101312,42.36625
155300,1.0,0.2806212604045868,-0.0833333358168602,1.0,0.0,2.3870389461517334,1.2587223052978516,1.128316879272461,273611,273611,2484800000000.0,155300000000.0,0.011659815907478333,0.11193367838859558,34.073550848000004,42.527499999999996
155400,1.0,0.3156766891479492,0.0,1.0,0.0,2.803497076034546,1.8087260723114014,0.9947711229324341,273611,273611,2486400000000.0,155400000000.0,0.011906221508979797,0.11230538785457611,34.506338304,42.364999999999995
155500,1.0,0.23611119389533997,-0.5833333134651184,1.0,0.0,2.1519906520843506,1.2658302783966064,0.8861603140830994,273611,273611,2488000000000.0,155500000000.0,0.0109749436378479,0.11142002046108246,34.949832704,42.33125
155600,1.0,0.2987428307533264,0.0,1.0,0.0,1.9686137437820435,1.2625045776367188,0.7061092257499695,273611,273611,2489600000000.0,155600000000.0,0.011677980422973633,0.11157608032226562,35.421888512,42.31125
155700,1.0,0.282103955745697,0.0,1.0,0.0,3.68660831451416,2.1974539756774902,1.4891544580459595,273611,273611,2491200000000.0,155700000000.0,0.01135919988155365,0.11089417338371277,35.845652480000005,42.33
155800,1.0,0.2521047592163086,0.0,1.0,0.0,3.0845448970794678,2.3686413764953613,0.7159038782119751,273611,273611,2492800000000.0,155800000000.0,0.012123480439186096,0.11176493763923645,36.296073216,42.35875
155900,1.0,0.3089277744293213,-0.1666666716337204,1.0,0.0,3.0467917919158936,2.265723705291748,0.7810683250427246,273611,273611,2494400000000.0,155900000000.0,0.012359067797660828,0.11182667315006256,36.788072448,38.37375
156000,1.0,0.27524256706237793,0.0,1.0,0.0,1.963252067565918,1.3626762628555298,0.6005758047103882,273611,273611,2496000000000.0,156000000000.0,0.011822283267974854,0.11162891983985901,37.209264128,42.0375
156100,1.0,0.2585906982421875,0.0,1.0,0.0,3.078933000564575,1.8472306728363037,1.2317025661468506,273611,273611,2497600000000.0,156100000000.0,0.011773690581321716,0.11191393435001373,37.712199680000005,41.847500000000004
156200,1.0,0.3053613603115082,0.0,1.0,0.0,3.1026103496551514,1.6533997058868408,1.449210524559021,273611,273611,2499200000000.0,156200000000.0,0.011299461126327515,0.11445298790931702,38.070915072000005,42.082499999999996
156300,1.0,0.2921285927295685,0.0,1.0,0.0,2.3008337020874023,1.5156888961791992,0.7851450443267822,273611,273611,2500800000000.0,156300000000.0,0.011369392275810242,0.11091312766075134,38.576013312,41.55625
156400,1.0,0.3009139895439148,0.0,1.0,0.0,2.6036086082458496,1.7829393148422241,0.8206692337989807,273611,273611,2502400000000.0,156400000000.0,0.011856913566589355,0.11153678596019745,38.985641984000004,41.94375
156500,1.0,0.37113356590270996,0.0,1.0,0.0,2.53082275390625,1.4930230379104614,1.0377997159957886,273611,273611,2504000000000.0,156500000000.0,0.014296799898147583,0.11135280132293701,39.482925056,40.1075
156600,1.0,0.3177833557128906,0.0,1.0,0.0,2.3588199615478516,1.4882763624191284,0.8705437183380127,273611,273611,2505600000000.0,156600000000.0,0.010747939348220825,0.1114705502986908,39.915511808000005,41.878750000000004
156700,1.0,0.3492705821990967,0.0,1.0,0.0,4.68959903717041,3.2912027835845947,1.398396611213684,273611,273611,2507200000000.0,156700000000.0,0.011452540755271912,0.11182992160320282,40.381075456000005,41.552499999999995
156800,1.0,0.2747247815132141,0.0,1.0,0.0,2.9148969650268555,1.9760966300964355,0.9388002157211304,273611,273611,2508800000000.0,156800000000.0,0.013172924518585205,0.11120885610580444,40.843395072,41.5075
156900,1.0,0.31490951776504517,0.0,1.0,0.0,2.865149974822998,2.2380993366241455,0.6270506978034973,273611,273611,2510400000000.0,156900000000.0,0.011733666062355042,0.11138901114463806,41.262706688,41.652499999999996
157000,1.0,0.35473284125328064,0.0,1.0,0.0,3.450340509414673,2.27471923828125,1.1756212711334229,273611,273611,2512000000000.0,157000000000.0,0.012524858117103577,0.11195465922355652,41.67176192,40.9125
157100,1.0,0.32333922386169434,0.0,1.0,0.0,2.6805434226989746,1.8398494720458984,0.8406940698623657,273611,273611,2513600000000.0,157100000000.0,0.011528611183166504,0.11135098338127136,42.151636992,41.152499999999996
157200,1.0,0.29096728563308716,-0.5,1.0,0.0,2.3447887897491455,1.5548417568206787,0.7899471521377563,273611,273611,2515200000000.0,157200000000.0,0.011397764086723328,0.11216562986373901,42.578956288,26.517500000000002
157300,1.0,0.26759612560272217,0.0,1.0,0.0,3.6346490383148193,2.881601333618164,0.7530478239059448,273611,273611,2516800000000.0,157300000000.0,0.011577785015106201,0.11538802087306976,43.09430272,33.614999999999995
157400,1.0,0.31414875388145447,0.0,1.0,0.0,2.137972354888916,1.318912386894226,0.8190599679946899,273611,273611,2518400000000.0,157400000000.0,0.012546733021736145,0.11303246021270752,43.528196096,27.915
157500,1.0,0.26050058007240295,0.0,1.0,0.0,3.3370773792266846,2.440685749053955,0.8963916897773743,273611,273611,2520000000000.0,157500000000.0,0.011521607637405396,0.11194005608558655,44.013780992,33.17
157600,1.0,0.32795703411102295,0.0,1.0,0.0,4.441403388977051,3.1071486473083496,1.334254503250122,273611,273611,2521600000000.0,157600000000.0,0.011729270219802856,0.11081045866012573,44.432068608,26.27
157700,1.0,0.28414231538772583,-0.6666666865348816,1.0,0.0,2.4636802673339844,1.6473543643951416,0.8163257837295532,273611,273611,2523200000000.0,157700000000.0,0.011459410190582275,0.11167804896831512,44.858413056,29.203750000000003
157800,1.0,0.27609139680862427,-0.3333333432674408,1.0,0.0,1.9981558322906494,1.2122122049331665,0.7859437465667725,273611,273611,2524800000000.0,157800000000.0,0.0117826908826828,0.11153317987918854,45.302407168,31.078750000000003
